diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,label
v3.0.1,1.26.4,2.5.5,1.8.0,3.10.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},1f6c76f118dac145faef0b9f80fe675698b8e50c,2D,"(1.0, 1.0)","(512, 512)",128.2973976135254,0.0,255.0,8409458500ca67e478eead0fed99ef3cdccc8b52,"(1.0, 1.0)","(512, 512)","(0, 0, 512, 512)",206372,1,"(255.5, 255.5)","(255.5, 255.5)",65.0,241.0,6588810041.0,2.58972180089492,150.0,1.3340421944974774,255.0,69.4917607655342,162.9697488031322,205.0,59.0,196.0,63.86452151065474,178.68088994530922,-0.3248249041732728,6588810041.0,0.20055312636199024,5367.721406691691,34.94269275120301,1784.2407195617034,-71.6661086435937,36.04534603483612,0.20775437222673024,0.9885379934658985,0.15670747179133113,0.6541557901047024,0.18198150340222088,0.9286480397526982,0.9265984046409468,0.9975448681309111,0.9847631183663135,-0.7354518416042186,0.9886197377537367,0.12520165416651455,5.097380893916972,0.16361117047862805,3.274852935856278,0.9911695777974114,0.27329211121180863,10.194761787833945,3.0645600577715246,9.063275101765713,4.34230562737698,89291.34815769581,0.4326718167081572,3.408612671835419,41388.54979357665,9.068200235490771,34.995764929350884,65.55790514217045,2306.5103986974977,20.294733497060424,0.28394223145354686,0.02845684109767958,0.9509487727406017,0.005810466134784279,4031.7734406319887,0.14003899821649368,6.983629430389555,34.01952220577595,378.23805551179316,8716.313696497997,212.8461664649713,0.1706987951428637,6.492367556655031,5045.585189232238,0.16919228761974714,0.13956471808191034,319.5079456834669,0.4062216587879998,12.88885165162488,0.054696851547309154,411.23521809369953,0.13287082975563796,4.75068328979202,31.146042003231017,1258107.2982229402,41441613.541195475,435161.0461359862,0.13421011908323432,518.7938610662359,0.16762321843820222,0.3893274740303986,12.221522294272313,0.05416839006843482,6.424371289229989,0.014997189541216831,1253661.1878532523,75.57395720327375,0.0002446689004072018,4.099793742422234,0.03128340760178019,0.011056621814280397,benign
v3.0.1,1.26.4,2.5.5,1.8.0,3.10.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},9e04bcd8f00e48ec5850308c4e1a1bb9d705b4b4,2D,"(1.0, 1.0)","(512, 512)",127.72720336914062,0.0,255.0,8409458500ca67e478eead0fed99ef3cdccc8b52,"(1.0, 1.0)","(512, 512)","(0, 0, 512, 512)",206372,1,"(255.5, 255.5)","(255.5, 255.5)",65.0,238.0,6527267280.0,2.5686953444313505,148.0,1.3208893222374163,255.0,69.27853101889161,162.24545965537962,204.0,59.0,196.0,64.5363830846078,177.84444800095233,-0.3138632945318441,6527267280.0,0.20354833650487603,5305.058505978026,34.571179824704984,1733.079196918467,-68.75045795585729,35.70823460120565,0.2142666094711762,0.988069909484826,0.1622885846930059,0.6695137576873155,0.18657443842165783,0.9261080630210003,0.923963032988194,0.9974610718251422,0.9842165475876423,-0.7276316381242417,0.9877558820853426,0.12949545823031922,5.069288417003144,0.16454273682490203,3.26837780942021,0.9908702217374926,0.27764550516005704,10.138576834006289,3.052567145314964,8.980625302669207,4.36005929959164,86183.0929680383,0.41761039757349977,3.491432012576511,42006.67730118427,8.985389329993657,34.62792433082007,65.03543116314229,2253.8054871784934,20.127087112509134,0.28211908667105257,0.029453415283487345,0.987092660077049,0.005844939349001879,4286.226193716625,0.1438079888430035,6.95590390566457,34.36248020162853,351.74680594813924,7699.09769639383,202.53449856890592,0.16580602487330384,6.444359035966449,5220.083721137115,0.16905689154545675,0.14437520593879014,296.2980133573683,0.40642454638057,13.11574953814153,0.05270947110171281,456.3441734417344,0.13741167523087455,4.603909261013718,31.687142426979825,1232087.66034327,39532750.80879253,450204.24907141627,0.12702418463621523,586.5802469135803,0.17662759617993984,0.402745246428257,12.782106075915536,0.054809964169813694,6.310013241955813,0.01609229934293412,1228226.0913832851,79.7608602410785,0.00022998808282375334,4.299820046398046,0.03216268381600827,0.010597131703464375,benign
v3.0.1,1.26.4,2.5.5,1.8.0,3.10.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},707fd76440346d818cc937667a10824f11ac7290,2D,"(1.0, 1.0)","(512, 512)",126.58522033691406,0.0,255.0,8409458500ca67e478eead0fed99ef3cdccc8b52,"(1.0, 1.0)","(512, 512)","(0, 0, 512, 512)",206372,1,"(255.5, 255.5)","(255.5, 255.5)",64.0,234.0,6475598824.0,2.2868684666205805,154.0,1.2789727630128522,255.0,71.16482748024278,160.7948558913031,205.0,59.0,196.0,68.29867847876095,177.1391601362245,-0.3539543684042732,6475598824.0,0.24878670525747004,5523.296372662057,34.36353789262079,1856.0387263737143,-83.75312624906738,37.74899001728489,0.1832847509792997,0.9903357811898954,0.14355697334251807,0.6164353772813406,0.1617548530594176,0.9337949775877286,0.93212718909642,0.9978209222892813,0.985985284315352,-0.733043243374885,0.9820892088598339,0.11822107366917094,4.997209946685004,0.20820404760337435,2.8965096230761906,0.9933512088813875,0.2937910554329744,9.994419893370008,2.720642252711909,9.483068692066048,3.930557735054097,93692.21809160158,0.45399675387940985,3.2978981328173407,51342.609937394605,9.486754019417472,34.41513868160409,66.60943345027427,2252.0939323163993,24.77608221887524,0.3361465373031908,0.02807510731525202,0.9325022310928357,0.006339905277567665,4422.168539063114,0.16477750195593016,6.877669414325345,36.65475315195745,447.7262704797972,7898.800971725103,302.91041722504826,0.16559753767070648,6.324808514369796,4837.443860686171,0.17330555611407475,0.13039317349252805,381.47278623772536,0.4150651597126172,13.248129982674829,0.053198068163084214,448.108038585209,0.14408618604026013,4.736152024896351,29.871382636655948,2078440.8752411576,69876063.83954984,729130.4221994808,0.1330782140264704,547.9202572347267,0.17618014702081244,0.39685876015931776,11.913505912597232,0.05598613552618118,6.206777844571769,0.015069873820091872,2074037.549967019,77.47500611714506,0.00021897899585632665,4.148938743949401,0.03023569767709018,0.012279558757010544,benign
v3.0.1,1.26.4,2.5.5,1.8.0,3.10.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},3fc13d84fad27133d613c439f7ff097c59a101ce,2D,"(1.0, 1.0)","(512, 512)",127.00558090209961,0.0,255.0,8409458500ca67e478eead0fed99ef3cdccc8b52,"(1.0, 1.0)","(512, 512)","(0, 0, 512, 512)",206372,1,"(255.5, 255.5)","(255.5, 255.5)",65.0,236.0,6457750129.0,2.541885878518811,148.0,1.3082410099847617,255.0,69.18815056233356,161.3288188320121,204.0,59.0,196.0,63.998945262423355,176.89486732361104,-0.3021248655342983,6457750129.0,0.20687665369331468,5264.806299705766,34.24784125998838,1689.1178058330029,-66.30228270711785,35.452032089923705,0.2133811204528225,0.9880335989353173,0.16179678331423308,0.6680883683933829,0.1858017348182625,0.9263435558546271,0.9241811952170412,0.9974700348810238,0.9842633547884909,-0.7273894548560541,0.9872452744874035,0.12890798871370476,5.043627247477159,0.1675882366270985,3.2350667941570155,0.9907355869378165,0.28231735575081585,10.087254494954319,3.0231047895643517,8.91635330259413,4.31345758400814,87067.25102242552,0.4218946902798128,3.4984075160438155,42693.548775996744,8.920974132140806,34.30480394627178,65.10491733374683,2240.126000620239,20.00020532455473,0.28116892184292275,0.029226122615096776,0.9701795815009105,0.005750484773306529,4288.5209421745785,0.14430484338194244,7.031553192449065,33.73277252057007,351.8856884103774,7740.522401636425,199.56610982747964,0.16940429423842168,6.425341250463424,5243.09234576786,0.17007040795941014,0.14387731862849612,295.5135201220676,0.4083546896128638,12.91334341506913,0.05380275619257844,445.05593536357986,0.13830203087743315,4.449027688024285,31.261342448725916,1233126.2579241765,41158047.45835923,404245.49984473304,0.1252412867783902,566.0285891858297,0.1758945274039247,0.3976641101694494,12.731851126522907,0.04686305142282995,6.302290815249764,0.01559320062799217,1229013.5348612007,79.38050708715849,0.0002285901897593689,4.313761512955596,0.0316480788656993,0.0106464613432184,benign
v3.0.1,1.26.4,2.5.5,1.8.0,3.10.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},4a73dff953f70de7d9145effbb21930f85c02b4f,2D,"(1.0, 1.0)","(512, 512)",126.4681167602539,0.0,255.0,8409458500ca67e478eead0fed99ef3cdccc8b52,"(1.0, 1.0)","(512, 512)","(0, 0, 512, 512)",206372,1,"(255.5, 255.5)","(255.5, 255.5)",64.0,235.0,6406150804.0,2.53676489095767,148.0,1.306978809813135,255.0,69.02945104354109,160.646105091776,204.0,59.0,196.0,65.98362626983429,176.1867288898354,-0.2923290606186336,6406150804.0,0.20776393794443623,5234.59235574241,34.08259669832948,1676.974042185982,-63.96326760758025,35.38005120572096,0.20362577760122763,0.988554473672893,0.15478060680455907,0.6487726342151636,0.17841324987412607,0.9295661311921107,0.9274443122700469,0.997582394583207,0.9849436554151528,-0.7372952811096316,0.9878118889358197,0.12287649256202325,5.028766023980145,0.1709202688743457,3.203521267111935,0.9908349486127388,0.28870388912894607,10.05753204796029,3.001838937231322,8.895919245830543,4.240823239224783,90997.85535828504,0.44094089972615,3.3966660619390767,42876.659401469195,8.900571095343878,34.13443199658868,65.79313085108446,2272.8930426608263,20.017303835353786,0.28143683529976693,0.028591172998334784,0.9167931042218526,0.005846169032931179,3997.709802011174,0.14064340115747986,7.034739773245105,32.21513755757379,373.8589262067097,8672.999137052491,204.28811623041327,0.17701007541030345,6.468126304338082,4896.206920413925,0.16626938395909058,0.1376070881708759,312.684807110189,0.40421567196190294,12.023464341538354,0.05502875560708391,427.34355828220856,0.1379862958612233,4.41085016810356,29.549886987407167,1363974.5947691314,48843420.868905395,422425.9297843089,0.13580615873276206,559.1349693251534,0.18054083607528362,0.40669663028439784,12.03057865096836,0.05685953264159924,6.269829343164875,0.015006880778400171,1359534.2250190766,73.76416442030205,0.00024578013511809485,4.057146041206529,0.02978238150135349,0.011272089473407056,benign
v3.0.1,1.26.4,2.5.5,1.8.0,3.10.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},d1bbf893bc5d809d856314085c98244c78a16fb8,2D,"(1.0, 1.0)","(512, 512)",126.03720474243164,0.0,255.0,8409458500ca67e478eead0fed99ef3cdccc8b52,"(1.0, 1.0)","(512, 512)","(0, 0, 512, 512)",206372,1,"(255.5, 255.5)","(255.5, 255.5)",64.0,234.0,6360449563.0,2.5342456246212577,147.0,1.3067396088174255,255.0,68.7428939083185,160.09873917004245,204.0,59.0,196.0,65.47299382075455,175.55714925302357,-0.2842430303505672,6360449563.0,0.20901090237754014,5188.706370011107,33.82858523147814,1648.2064121490976,-61.841343813077266,35.08697470074563,0.2041508009510889,0.9884298436357793,0.1547855047256878,0.6487334733099459,0.17894815553997687,0.9296013971194886,0.9274876987336955,0.9975775643831115,0.9849469057095421,-0.7378990070212376,0.9878045690249536,0.1228453498401515,5.010776059557419,0.1725489234330142,3.1987527098641766,0.9905767167306998,0.2947790951400072,10.021552119114839,2.9978450154974627,8.822781375424178,4.2249900537311,91517.72571860523,0.44345999320937546,3.440666852349416,43133.99794545772,8.827312610736163,33.88054581047817,65.84570581280406,2259.7753861958017,19.97879002148805,0.28069578618802216,0.028886981974224363,0.9154107525649108,0.005848364489253377,3949.403109560264,0.13887546322805935,6.950889216259138,31.815867154381305,378.4456936929513,8947.689655056056,202.82148687313304,0.17619214849738962,6.441291903252202,5085.829793572869,0.17295354393952161,0.13753924951059254,317.3803939107581,0.41498105653078643,12.256342571814503,0.05641321837595588,441.3021943573668,0.13833924588005228,4.346024901484851,28.51912225705329,1236740.2871473355,40730793.95862069,414378.1914494367,0.14024954308903406,573.9141065830721,0.17991037823920755,0.4023516903501669,11.655611261501235,0.054608376942263,6.243837129200081,0.015457523307425426,1232555.0489535287,73.45915364478346,0.0002472906593370156,4.028517556143232,0.02949200774707715,0.011235881835326618,benign
v3.0.1,1.26.4,2.5.5,1.8.0,3.10.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},8ebb5c935b2aedf213468fa42960375dab430bcf,2D,"(1.0, 1.0)","(512, 512)",125.92258834838867,0.0,255.0,8409458500ca67e478eead0fed99ef3cdccc8b52,"(1.0, 1.0)","(512, 512)","(0, 0, 512, 512)",206372,1,"(255.5, 255.5)","(255.5, 255.5)",64.0,234.0,6343189229.0,2.55882663161702,146.0,1.3106618614289616,255.0,68.45564609042954,159.95314771383715,203.0,59.0,196.0,65.28230201537755,175.31878295984023,-0.2785955196760963,6343189229.0,0.20600447075763784,5151.66619495496,33.670952173168914,1623.8017938597984,-59.66545748361865,34.74817673913279,0.2094029010305281,0.9880189121545333,0.1586157903583007,0.659452586332849,0.18287733892417463,0.9279230635517105,0.9257185577153295,0.9975145965412697,0.984576862013688,-0.7352231330151616,0.9880566766121657,0.1254598745499606,5.003624309153211,0.16900058264514448,3.236724717576112,0.9901574465161846,0.29293811418368043,10.00724861830642,3.030026403244097,8.739394910040831,4.2739410669760165,89859.75316418894,0.43542609057521825,3.5122451235003926,42513.55463919524,8.744060545914232,33.725166204717695,65.52409241563778,2223.8429244277327,19.809891230215428,0.277141799422393,0.02928830307331815,0.9354031249573763,0.005769423397827292,4015.636700157152,0.13807060356039597,6.735612859182659,32.62986422910538,359.0176321011328,8111.918459324675,197.4230003187958,0.16504909315075514,6.431262269928081,5300.408685612761,0.1756821028839803,0.14065498226503595,299.8828191632927,0.4180703631745758,12.663422839889684,0.0533191606207944,474.6597285067873,0.14318543846358592,4.1955247981545565,29.431372549019606,1237647.404524887,41430213.6199095,402392.9859810005,0.12847568642841753,582.558371040724,0.17573404857940392,0.38799906323800853,11.35779467987988,0.05256482906714759,6.212880781830857,0.0160632256313841,1233771.8443844765,75.78008529465588,0.00024316405433644762,4.052346659272395,0.029930236326877,0.010908008684660863,benign
v3.0.1,1.26.4,2.5.5,1.8.0,3.10.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},0f93ff643fc5dc50ed008ed0db0bff3ad6e95d91,2D,"(1.0, 1.0)","(512, 512)",125.77110290527344,0.0,255.0,8409458500ca67e478eead0fed99ef3cdccc8b52,"(1.0, 1.0)","(512, 512)","(0, 0, 512, 512)",206372,1,"(255.5, 255.5)","(255.5, 255.5)",64.0,234.0,6326486674.0,2.567612238477347,144.0,1.3121565222376177,255.0,68.31184365613426,159.76072335394338,203.0,59.0,196.0,64.6380391530204,175.0878106764808,-0.27360668720426723,6326486674.0,0.20469372534034663,5132.252720907961,33.561387970738025,1606.003035211565,-57.99457630914186,34.548923215928674,0.20791924562584008,0.9880351267283534,0.15696916401033265,0.6556961377484805,0.18204234814805614,0.9288012507916648,0.926556623893506,0.997532377620008,0.9847434855863735,-0.7383589142526616,0.9884283014751969,0.12339806054415195,4.997612883334361,0.16890720124890113,3.239975607547774,0.990075019690463,0.2942128746730554,9.995225766668725,3.033545477716575,8.689210615388626,4.255176141271754,91467.54721570756,0.44321684732283234,3.5002883968149927,42243.05348593801,8.69452072626669,33.61409978097804,65.74358924660322,2226.787941193573,19.669714546288983,0.2747864167642835,0.029143942963391928,0.9321514666993109,0.005662496774504708,3871.73454363534,0.13492122599552916,6.691998252426863,32.31675836799436,375.9498877717143,9106.47343276705,194.3735459408532,0.16405463650410468,6.43427885082218,5232.801264475052,0.17654498557485385,0.13881970422344117,316.4476859254319,0.42035104263233514,12.555862480078758,0.05274584986132557,459.11386593204776,0.14053072113010337,4.232378791579616,29.81114172023263,1717358.7315580044,64501136.37190083,418287.6361514593,0.12856296392311303,570.6467707376798,0.1746699634948515,0.39166743673473026,11.850152976346095,0.051520323262404195,6.25689766167251,0.01583063593898397,1713368.452424365,73.04305634015672,0.0002535982535575339,3.9268967044815093,0.029031527842900733,0.011146065862512836,benign
v3.0.1,1.26.4,2.5.5,1.8.0,3.10.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},d1297a7a07918c27fb122ad21bd370dfe47df9e6,2D,"(1.0, 1.0)","(512, 512)",125.56988525390625,0.0,255.0,8409458500ca67e478eead0fed99ef3cdccc8b52,"(1.0, 1.0)","(512, 512)","(0, 0, 512, 512)",206372,1,"(255.5, 255.5)","(255.5, 255.5)",64.0,234.0,6306801224.0,2.5654433959394645,145.0,1.3106510192729808,255.0,68.23743104908647,159.50512666447,204.0,59.0,196.0,64.08608074672692,174.81519746571752,-0.2681454798605774,6306801224.0,0.20469534851409713,5118.467832729194,33.46248929038156,1596.2180691937806,-56.88178998511914,34.46426524778111,0.20671524587787288,0.9880749719705595,0.15393979337900357,0.6475041682695524,0.1818901822176476,0.9305270101745442,0.9282361753396974,0.9975509874776066,0.9850610431145597,-0.7422146713511608,0.9886400095786632,0.11952698201813448,4.989799535402096,0.17026666129664939,3.227289319396558,0.9901950175234372,0.29558848339177707,9.979599070804191,3.0221971219801453,8.667745123414743,4.221045178401619,93988.99531913245,0.45543482313071754,3.4462429150952327,42243.38846355126,8.673098009512561,33.51397960963697,66.14269377628749,2241.841398057876,19.66639970723829,0.2753304291374991,0.028918765861831515,0.9006266666382449,0.005800301351971495,3712.0796752741153,0.1328504448441683,6.825324470039115,31.603109666067816,389.3896962275584,9834.687642111,192.72353916651292,0.17191003645806344,6.467083688559858,5047.729051775724,0.17544974432923635,0.13523636927490165,327.643538794037,0.4199475934005353,12.05302666920151,0.05733922337767512,443.09118727050185,0.13558481862622454,4.321867851005784,28.310281517747857,1739244.1389228886,64608950.36933905,437745.8644451369,0.13793016257343865,576.6101591187271,0.1764412971599532,0.3981413329865423,11.120308301395834,0.05685314908209443,6.288016230631136,0.01583548155757564,1735256.301446915,70.14551414945865,0.0002646150329843142,3.834908413415651,0.028071854998537277,0.011482812191515654,benign
v3.0.1,1.26.4,2.5.5,1.8.0,3.10.20,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},50ee2174370836979c5d76cbf99e2dfa4a97cb28,2D,"(1.0, 1.0)","(512, 512)",125.2663803100586,0.0,255.0,8409458500ca67e478eead0fed99ef3cdccc8b52,"(1.0, 1.0)","(512, 512)","(0, 0, 512, 512)",206372,1,"(255.5, 255.5)","(255.5, 255.5)",64.0,234.0,6275236560.0,2.5649552040252517,144.0,1.3047214245636047,255.0,68.11427086100248,159.11959955807959,204.0,59.0,196.0,64.40239732138207,174.37718584224146,-0.2534461313548244,6275236560.0,0.20436591580984137,5088.355978736008,33.265283588754635,1576.253996748797,-53.816212040830486,34.30552841281039,0.2104556407116984,0.987804686115764,0.1548584817273329,0.6500888395843691,0.18532609200619032,0.930393245882473,0.9280366102874023,0.9975113454103353,0.9849918190288234,-0.7414701553628132,0.9885848649135794,0.11918654950246872,4.974084146804426,0.1699891483871252,3.228412162192569,0.9899731319179368,0.29798578079859217,9.948168293608852,3.022533481513397,8.62899601338052,4.22431897566883,93855.26346597407,0.45478680957675494,3.450929696144665,42175.40277750858,8.634023963227632,33.31740255461012,66.1404744829725,2232.083116895703,19.50319613990582,0.27352526202728317,0.028988002827668113,0.8929411861743215,0.00584371504871853,3742.2236077094713,0.13383506737736925,6.878556457055093,31.18444538771943,399.9610953677006,10541.882025197498,188.72580409241192,0.17334942625755542,6.451423639295676,5105.059779063381,0.17707704957270864,0.1352908824840579,338.1841337328813,0.4215330214518419,12.004184454283457,0.05828164169826827,435.3241758241758,0.1328828375531672,4.406220229709241,27.687728937728938,1609275.1721611721,58294426.10775336,433713.23859604646,0.142320229710276,596.7026862026862,0.18214367710704707,0.40015029305040356,10.824495673276664,0.059948035563958106,6.246941145773994,0.015874246506308996,1605306.7875219341,70.42386785508755,0.00026416311489131926,3.8793668712753,0.028233031540219587,0.01133743048263631,benign
